id,imdb_id,name,popularity,image_resource
20070,nm0141697,Jim Carter,8.653,classpath:/static/images/celebs/img_20070.jpg
58724,nm0452748,Rya Kihlstedt,8.653,classpath:/static/images/celebs/img_58724.jpg
8853,nm0906627,Ralph Waite,8.652,classpath:/static/images/celebs/img_8853.jpg
123408,nm1187273,Lee Na-young,8.652,classpath:/static/images/celebs/img_123408.jpg
1357295,nm3846080,Yo Yoshida,8.652,classpath:/static/images/celebs/img_1357295.jpg
76996,nm1057932,Jonathan Bennett,8.651,classpath:/static/images/celebs/img_76996.jpg
31140,nm0000524,Mary Stuart Masterson,8.651,classpath:/static/images/celebs/img_31140.jpg
2038,nm0365140,Naomie Harris,8.65,classpath:/static/images/celebs/img_2038.jpg
435722,nm0764821,Kovai Sarala,8.65,classpath:/static/images/celebs/img_435722.jpg
1026883,nm3352293,Scott Cavalheiro,8.647,classpath:/static/images/celebs/img_1026883.jpg
1048644,nm2497366,Sarah Greene,8.646,classpath:/static/images/celebs/img_1048644.jpg
2001084,nm9621861,Recep Usta,8.644,classpath:/static/images/celebs/img_2001084.jpg
1243600,nm1234301,Sung Hyun-ah,8.643,classpath:/static/images/celebs/img_1243600.jpg
101936,nm0350208,Florence Guérin,8.643,classpath:/static/images/celebs/img_101936.jpg
1959,nm0287637,Brigitte Fossey,8.641,classpath:/static/images/celebs/img_1959.jpg
25409,nm1065929,Elyas M'Barek,8.641,classpath:/static/images/celebs/img_25409.jpg
98215,nm0313902,Matt Gerald,8.64,classpath:/static/images/celebs/img_98215.jpg
52847,nm0117146,Joy Bryant,8.64,classpath:/static/images/celebs/img_52847.jpg
203473,nm1192347,Kaori Nazuka,8.639,classpath:/static/images/celebs/img_203473.jpg
65225,nm2014390,Justin Chon,8.638,classpath:/static/images/celebs/img_65225.jpg
8945,nm0000177,Kevin Kline,8.638,classpath:/static/images/celebs/img_8945.jpg
80461,nm0950510,Yu Jun-sang,8.636,classpath:/static/images/celebs/img_80461.jpg
71763,nm0389623,Susan Hogan,8.636,classpath:/static/images/celebs/img_71763.jpg
62066,nm0522324,Faizon Love,8.634,classpath:/static/images/celebs/img_62066.jpg
1326321,nm5142109,Paige,8.633,classpath:/static/images/celebs/img_1326321.jpg
1352921,nm6067524,Devyn Nekoda,8.633,classpath:/static/images/celebs/img_1352921.jpg
1517251,nm3591025,Adam Hagenbuch,8.633,classpath:/static/images/celebs/img_1517251.jpg
27764,nm0905357,Steven Waddington,8.632,classpath:/static/images/celebs/img_27764.jpg
2822971,nm6875297,Tracy Gotoas,8.632,classpath:/static/images/celebs/img_2822971.jpg
66288,nm0089348,Roberts Blossom,8.628,classpath:/static/images/celebs/img_66288.jpg
7685,nm0000994,Raymond Burr,8.627,classpath:/static/images/celebs/img_7685.jpg
91600,nm0861075,R. H. Thomson,8.627,classpath:/static/images/celebs/img_91600.jpg
205474,nm2564938,Adelaide Clemens,8.627,classpath:/static/images/celebs/img_205474.jpg
1186652,,Lassy Marquez,8.626,classpath:/static/images/celebs/img_1186652.jpg
1927496,nm8181211,Madeline Leon,8.626,classpath:/static/images/celebs/img_1927496.jpg
489,nm0005086,Kathleen Kennedy,8.625,classpath:/static/images/celebs/img_489.jpg
1990,nm0397788,Brian Howe,8.624,classpath:/static/images/celebs/img_1990.jpg
121750,nm1929776,Reika Kirishima,8.623,classpath:/static/images/celebs/img_121750.jpg
1536085,nm6642813,Thanapob Leeratanakajorn,8.621,classpath:/static/images/celebs/img_1536085.jpg
20491,nm1089685,Vanessa Ferlito,8.62,classpath:/static/images/celebs/img_20491.jpg
1486579,nm7374830,Finn Elliot,8.62,classpath:/static/images/celebs/img_1486579.jpg
20480,nm0597410,Taylor Momsen,8.619,classpath:/static/images/celebs/img_20480.jpg
110847,nm0938990,Dayo Wong,8.618,classpath:/static/images/celebs/img_110847.jpg
213581,nm0557908,Oliver Masucci,8.617,classpath:/static/images/celebs/img_213581.jpg
82537,nm0540038,Søren Malling,8.617,classpath:/static/images/celebs/img_82537.jpg
964834,nm0226817,Frank Dillane,8.616,classpath:/static/images/celebs/img_964834.jpg
4720,nm1577190,Kanye West,8.615,classpath:/static/images/celebs/img_4720.jpg
1509438,nm1256201,Laura James,8.614,classpath:/static/images/celebs/img_1509438.jpg
19227,nm0079894,Brad Beyer,8.614,classpath:/static/images/celebs/img_19227.jpg
1443492,nm6140880,Clara Rugaard,8.614,classpath:/static/images/celebs/img_1443492.jpg
964971,nm2110485,Manish Dayal,8.613,classpath:/static/images/celebs/img_964971.jpg
9181,nm0001880,Edward Zwick,8.612,classpath:/static/images/celebs/img_9181.jpg
1192759,nm4867258,Lucy Fry,8.612,classpath:/static/images/celebs/img_1192759.jpg
1853565,nm5030374,Victoria Agalakova,8.611,classpath:/static/images/celebs/img_1853565.jpg
3006927,,Bassem Moughnieh,8.609,classpath:/static/images/celebs/img_3006927.jpg
51894,nm1291105,J. A. Bayona,8.609,classpath:/static/images/celebs/img_51894.jpg
224870,nm1346713,Paco León,8.608,classpath:/static/images/celebs/img_224870.jpg
208678,nm2702898,Tracy Spiridakos,8.608,classpath:/static/images/celebs/img_208678.jpg
1523670,nm6239143,Asher Blinkoff,8.608,classpath:/static/images/celebs/img_1523670.jpg
78749,nm0004335,Hrithik Roshan,8.607,classpath:/static/images/celebs/img_78749.jpg
1377675,nm0948154,Veronica Yip Yuk-Hing,8.607,classpath:/static/images/celebs/img_1377675.jpg
22434,nm0751018,Betsy Russell,8.605,classpath:/static/images/celebs/img_22434.jpg
1035194,nm4008100,Heida Reed,8.605,classpath:/static/images/celebs/img_1035194.jpg
53929,nm0240380,Haylie Duff,8.603,classpath:/static/images/celebs/img_53929.jpg
1745956,nm9270750,Ahn Min-sang,8.602,classpath:/static/images/celebs/img_1745956.jpg
576408,,Bruce Leung Siu-Lung,8.601,classpath:/static/images/celebs/img_576408.jpg
25972,nm0005074,Melina Kanakaredes,8.601,classpath:/static/images/celebs/img_25972.jpg
40036,nm0378245,Taraji P. Henson,8.601,classpath:/static/images/celebs/img_40036.jpg
1283871,nm4091533,Oliver Stark,8.601,classpath:/static/images/celebs/img_1283871.jpg
290,nm0001626,Christopher Plummer,8.598,classpath:/static/images/celebs/img_290.jpg
3038410,nm12141029,Kim Shin-rok,8.597,classpath:/static/images/celebs/img_3038410.jpg
4888,nm1143816,Lily Rabe,8.597,classpath:/static/images/celebs/img_4888.jpg
1240868,nm2003229,Chelsea Peretti,8.596,classpath:/static/images/celebs/img_1240868.jpg
14416,nm0001332,Robert Hays,8.596,classpath:/static/images/celebs/img_14416.jpg
2840302,,Pichana Yoosuk,8.596,classpath:/static/images/celebs/img_2840302.jpg
1516524,nm8614240,Cao Xiyue,8.593,classpath:/static/images/celebs/img_1516524.jpg
21862,nm0005492,Charlene Tilton,8.593,classpath:/static/images/celebs/img_21862.jpg
1415241,,陈少霞,8.592,classpath:/static/images/celebs/img_1415241.jpg
66223,nm0516800,Sondra Locke,8.592,classpath:/static/images/celebs/img_66223.jpg
2309879,nm8190914,Charlie Vickers,8.59,classpath:/static/images/celebs/img_2309879.jpg
123807,nm3751716,Lee Da-hee,8.59,classpath:/static/images/celebs/img_123807.jpg
1523621,,Valeriya Shkirando,8.59,classpath:/static/images/celebs/img_1523621.jpg
2455272,nm11123883,Jayme Lawson,8.589,classpath:/static/images/celebs/img_2455272.jpg
127907,nm2180812,Elena Satine,8.589,classpath:/static/images/celebs/img_127907.jpg
49812,nm0593511,Kirsty Mitchell,8.589,classpath:/static/images/celebs/img_49812.jpg
1441997,nm4575283,Justina Bustos,8.589,classpath:/static/images/celebs/img_1441997.jpg
2326809,nm10860732,Jung Yi-seo,8.589,classpath:/static/images/celebs/img_2326809.jpg
1495880,nm6685842,Alexis Cabrera,8.589,classpath:/static/images/celebs/img_1495880.jpg
2027708,nm9664760,Zhang Xincheng,8.588,classpath:/static/images/celebs/img_2027708.jpg
5419,nm0846548,Saïd Taghmaoui,8.587,classpath:/static/images/celebs/img_5419.jpg
120724,nm1535523,Jaden Smith,8.586,classpath:/static/images/celebs/img_120724.jpg
81352,nm0865764,Takako Tokiwa,8.585,classpath:/static/images/celebs/img_81352.jpg
116264,nm3433735,Tom Hughes,8.583,classpath:/static/images/celebs/img_116264.jpg
1937533,nm9311474,Jeon Jong-seo,8.582,classpath:/static/images/celebs/img_1937533.jpg
571562,nm0089707,Steve Blum,8.581,classpath:/static/images/celebs/img_571562.jpg
2394090,,Yussra El Abdouni,8.58,classpath:/static/images/celebs/img_2394090.jpg
134180,nm1595801,Alyssa Diaz,8.58,classpath:/static/images/celebs/img_134180.jpg
1711,nm0188871,Mackenzie Crook,8.579,classpath:/static/images/celebs/img_1711.jpg
1563266,nm7449863,Jorge Lendeborg Jr.,8.579,classpath:/static/images/celebs/img_1563266.jpg
236696,nm1024953,Terry Notary,8.578,classpath:/static/images/celebs/img_236696.jpg
85922,nm0125148,Tom Butler,8.578,classpath:/static/images/celebs/img_85922.jpg
17194,nm0446257,Chance Kelly,8.574,classpath:/static/images/celebs/img_17194.jpg
1452045,nm5228887,Ben Hardy,8.572,classpath:/static/images/celebs/img_1452045.jpg
999725,nm0879781,Seiyo Uchino,8.572,classpath:/static/images/celebs/img_999725.jpg
96936,nm0401346,Karin Huldt,8.571,classpath:/static/images/celebs/img_96936.jpg
16378,nm0366004,Mary Harron,8.57,classpath:/static/images/celebs/img_16378.jpg
2771760,,Nat Natasitt Uareksit,8.57,classpath:/static/images/celebs/img_2771760.jpg
1299479,nm2353702,Lee Jin-wook,8.569,classpath:/static/images/celebs/img_1299479.jpg
2005172,,Wyatt Shears,8.569,classpath:/static/images/celebs/img_2005172.jpg
1564846,nm7635388,Auli'i Cravalho,8.568,classpath:/static/images/celebs/img_1564846.jpg
1893085,nm1761302,Defne Kayalar,8.568,classpath:/static/images/celebs/img_1893085.jpg
923,nm0001777,Dean Stockwell,8.568,classpath:/static/images/celebs/img_923.jpg
1254548,nm1728948,Mine Tugay,8.567,classpath:/static/images/celebs/img_1254548.jpg
11148,nm0000260,Joan Allen,8.567,classpath:/static/images/celebs/img_11148.jpg
5471,nm0004710,Naveen Andrews,8.566,classpath:/static/images/celebs/img_5471.jpg
90135,nm2095800,Marina Inoue,8.565,classpath:/static/images/celebs/img_90135.jpg
5176,nm0573481,Sam McMurray,8.563,classpath:/static/images/celebs/img_5176.jpg
204031,nm1315153,Alanna Masterson,8.562,classpath:/static/images/celebs/img_204031.jpg
2019443,nm8066528,Nadia Tereszkiewicz,8.562,classpath:/static/images/celebs/img_2019443.jpg
1676771,nm5394181,Samantha Scaffidi,8.561,classpath:/static/images/celebs/img_1676771.jpg
35452,nm0477035,Corey Yuen,8.559,classpath:/static/images/celebs/img_35452.jpg
22969,nm0038870,Jane Asher,8.559,classpath:/static/images/celebs/img_22969.jpg
63470,nm0529078,Jennifer Lyons,8.559,classpath:/static/images/celebs/img_63470.jpg
52866,nm1245099,Avril Lavigne,8.558,classpath:/static/images/celebs/img_52866.jpg
175055,nm0380641,Kymberly Herrin,8.558,classpath:/static/images/celebs/img_175055.jpg
2117665,nm4889211,Kim Gyu-sun,8.558,classpath:/static/images/celebs/img_2117665.jpg
1466613,nm3912822,Danika Yarosh,8.557,classpath:/static/images/celebs/img_1466613.jpg
162606,nm0830198,Ryan Stiles,8.557,classpath:/static/images/celebs/img_162606.jpg
583034,nm4533391,Luise Heyer,8.556,classpath:/static/images/celebs/img_583034.jpg
227430,nm5232272,Jin Se-yeon,8.556,classpath:/static/images/celebs/img_227430.jpg
111513,nm1304328,Yvette Nicole Brown,8.554,classpath:/static/images/celebs/img_111513.jpg
1367568,nm0079651,Daisy Bevan,8.551,classpath:/static/images/celebs/img_1367568.jpg
2062,nm0566382,Kent McCord,8.55,classpath:/static/images/celebs/img_2062.jpg
48577,nm0782565,Mathilde Seigner,8.55,classpath:/static/images/celebs/img_48577.jpg
932091,nm4554428,Ryan Guzman,8.549,classpath:/static/images/celebs/img_932091.jpg
11180,nm0103195,David Bradley,8.548,classpath:/static/images/celebs/img_11180.jpg
1216751,nm0675950,Donna Pescow,8.548,classpath:/static/images/celebs/img_1216751.jpg
20377,nm1342743,Matthew Knight,8.548,classpath:/static/images/celebs/img_20377.jpg
7742,nm0427379,Kristoffer Joner,8.547,classpath:/static/images/celebs/img_7742.jpg
1240248,nm0666556,Donovan Patton,8.547,classpath:/static/images/celebs/img_1240248.jpg
4935,nm0000592,Pete Postlethwaite,8.546,classpath:/static/images/celebs/img_4935.jpg
185889,nm0199603,Cynthia Daniel,8.546,classpath:/static/images/celebs/img_185889.jpg
59260,nm0193639,Ann Cusack,8.546,classpath:/static/images/celebs/img_59260.jpg
138781,nm3211470,Robert Eggers,8.544,classpath:/static/images/celebs/img_138781.jpg
14672,nm0935498,Michael Winslow,8.544,classpath:/static/images/celebs/img_14672.jpg
1212530,nm0839836,Carol Ann Susi,8.544,classpath:/static/images/celebs/img_1212530.jpg
49278,nm0705005,Olivier Rabourdin,8.544,classpath:/static/images/celebs/img_49278.jpg
40980,nm0006721,Susan May Pratt,8.544,classpath:/static/images/celebs/img_40980.jpg
55567,nm0000575,Alexandra Paul,8.543,classpath:/static/images/celebs/img_55567.jpg
162896,nm0552815,Millicent Martin,8.543,classpath:/static/images/celebs/img_162896.jpg
21397,nm0005379,Dennis Rodman,8.54,classpath:/static/images/celebs/img_21397.jpg
2578261,,Silke Bischoff,8.54,classpath:/static/images/celebs/img_2578261.jpg
72055,nm0000478,Tawny Kitaen,8.539,classpath:/static/images/celebs/img_72055.jpg
2251146,nm9585119,Antonia Fotaras,8.538,classpath:/static/images/celebs/img_2251146.jpg
57453,nm0141617,Finn Carter,8.538,classpath:/static/images/celebs/img_57453.jpg
507837,nm3575889,Efrat Dor,8.537,classpath:/static/images/celebs/img_507837.jpg
1310902,nm4728914,Bárbara de Regil,8.537,classpath:/static/images/celebs/img_1310902.jpg
2090,nm0000018,Kirk Douglas,8.537,classpath:/static/images/celebs/img_2090.jpg
1018944,nm2202409,Shota Sometani,8.535,classpath:/static/images/celebs/img_1018944.jpg
54864,nm0798316,Geno Silva,8.534,classpath:/static/images/celebs/img_54864.jpg
34056,nm1023854,Marta Aledo,8.534,classpath:/static/images/celebs/img_34056.jpg
1614317,nm7509185,Sebastian Croft,8.533,classpath:/static/images/celebs/img_1614317.jpg
1949266,nm7396516,Kylie Verzosa,8.533,classpath:/static/images/celebs/img_1949266.jpg
27632,nm0199842,Ben Daniels,8.533,classpath:/static/images/celebs/img_27632.jpg
136180,nm0153368,Kim Charney,8.532,classpath:/static/images/celebs/img_136180.jpg
63540,nm1146243,Teddy Sears,8.532,classpath:/static/images/celebs/img_63540.jpg
33665,nm0000340,Cindy Crawford,8.532,classpath:/static/images/celebs/img_33665.jpg
88033,nm0204045,Azalea Davila,8.528,classpath:/static/images/celebs/img_88033.jpg
1257215,nm4818655,Mizuki Yamamoto,8.527,classpath:/static/images/celebs/img_1257215.jpg
1475744,nm7380180,Lola Flanery,8.526,classpath:/static/images/celebs/img_1475744.jpg
1361876,nm4625680,Dominique Tipper,8.525,classpath:/static/images/celebs/img_1361876.jpg
128039,nm0594684,Miki Mizuno,8.525,classpath:/static/images/celebs/img_128039.jpg
165425,nm0707983,Sendhil Ramamurthy,8.525,classpath:/static/images/celebs/img_165425.jpg
237976,nm0080180,K. Bhagyaraj,8.525,classpath:/static/images/celebs/img_237976.jpg
2004901,,Melike İpek Yalova,8.524,classpath:/static/images/celebs/img_2004901.jpg
98437,nm0730838,Arthur Roberts,8.524,classpath:/static/images/celebs/img_98437.jpg
2388,nm0000408,Jonathan Frakes,8.523,classpath:/static/images/celebs/img_2388.jpg
1486207,nm5456462,Alberto Rosende,8.523,classpath:/static/images/celebs/img_1486207.jpg
1113060,nm3482745,Lee Seung-joon,8.523,classpath:/static/images/celebs/img_1113060.jpg
105207,nm0072902,Barbi Benton,8.522,classpath:/static/images/celebs/img_105207.jpg
5814,nm0685559,Luigi Pistilli,8.521,classpath:/static/images/celebs/img_5814.jpg
1187038,nm5647588,Leem Lubany,8.52,classpath:/static/images/celebs/img_1187038.jpg
5953,nm0005069,Spike Jonze,8.52,classpath:/static/images/celebs/img_5953.jpg
136963,nm3261468,Mark Wiebe,8.518,classpath:/static/images/celebs/img_136963.jpg
1335308,nm4652001,Benjamin Flores Jr.,8.518,classpath:/static/images/celebs/img_1335308.jpg
1107810,nm2964642,Nick Sagar,8.516,classpath:/static/images/celebs/img_1107810.jpg
13420,nm0338746,Ellen Greene,8.516,classpath:/static/images/celebs/img_13420.jpg
942,nm0005241,Ralf Moeller,8.516,classpath:/static/images/celebs/img_942.jpg
71467,nm0641610,Matt O'Leary,8.516,classpath:/static/images/celebs/img_71467.jpg
95638,nm0701561,John Pyper-Ferguson,8.515,classpath:/static/images/celebs/img_95638.jpg
131723,nm0942792,Sarah Wright,8.515,classpath:/static/images/celebs/img_131723.jpg
71562,nm0852076,Buck Taylor,8.514,classpath:/static/images/celebs/img_71562.jpg
20387,nm0245112,Clea DuVall,8.513,classpath:/static/images/celebs/img_20387.jpg
140407,nm0989959,Ksenia Solo,8.513,classpath:/static/images/celebs/img_140407.jpg
118590,nm0132660,Larry Joe Campbell,8.513,classpath:/static/images/celebs/img_118590.jpg
9828,nm1330560,Garrett Hedlund,8.512,classpath:/static/images/celebs/img_9828.jpg
71007,nm0645080,Jan Ohlsson,8.511,classpath:/static/images/celebs/img_71007.jpg
225579,nm0849437,Naomi Tani,8.511,classpath:/static/images/celebs/img_225579.jpg
8442,nm1203457,Lyndsey Marshal,8.511,classpath:/static/images/celebs/img_8442.jpg
1010189,nm3841486,Adan Canto,8.51,classpath:/static/images/celebs/img_1010189.jpg
1330423,nm6311824,Kim Dae-myung,8.508,classpath:/static/images/celebs/img_1330423.jpg
20759,nm0000319,Yancy Butler,8.508,classpath:/static/images/celebs/img_20759.jpg
7059,nm0538443,Heike Makatsch,8.508,classpath:/static/images/celebs/img_7059.jpg
117515,nm1275227,Kelsey Crane,8.508,classpath:/static/images/celebs/img_117515.jpg
1785590,nm4825178,David Corenswet,8.507,classpath:/static/images/celebs/img_1785590.jpg
1680,nm0468708,Mami Koyama,8.507,classpath:/static/images/celebs/img_1680.jpg
3208,nm0001623,Maria Pitillo,8.507,classpath:/static/images/celebs/img_3208.jpg
1197895,nm3719144,Cody Fern,8.506,classpath:/static/images/celebs/img_1197895.jpg
1331981,nm1418096,Samantha Sloyan,8.503,classpath:/static/images/celebs/img_1331981.jpg
1444791,nm1505056,Conrad Ricamora,8.502,classpath:/static/images/celebs/img_1444791.jpg
1919754,nm7242611,Mio Imada,8.501,classpath:/static/images/celebs/img_1919754.jpg
1214525,nm2165929,Anjli Mohindra,8.501,classpath:/static/images/celebs/img_1214525.jpg
4887,nm0341055,Joe Grifasi,8.499,classpath:/static/images/celebs/img_4887.jpg
2030317,nm10273610,Claudia Salas,8.498,classpath:/static/images/celebs/img_2030317.jpg
77330,nm0860380,Kenan Thompson,8.498,classpath:/static/images/celebs/img_77330.jpg
133931,nm2551311,Lotte Verbeek,8.497,classpath:/static/images/celebs/img_133931.jpg
42710,nm0870535,Keegan Connor Tracy,8.497,classpath:/static/images/celebs/img_42710.jpg
156818,nm0372958,Gina Hecht,8.497,classpath:/static/images/celebs/img_156818.jpg
68527,nm0608632,William R. Moses,8.496,classpath:/static/images/celebs/img_68527.jpg
587665,nm0412817,Jun Izumi,8.496,classpath:/static/images/celebs/img_587665.jpg
33485,nm0881038,Ron Underwood,8.496,classpath:/static/images/celebs/img_33485.jpg
32905,nm0237222,Rachel Dratch,8.496,classpath:/static/images/celebs/img_32905.jpg
59839,nm0005544,Harvey Weinstein,8.493,classpath:/static/images/celebs/img_59839.jpg
3977,nm0608012,Joe Morton,8.493,classpath:/static/images/celebs/img_3977.jpg
109561,nm0791868,Sherri Shepherd,8.492,classpath:/static/images/celebs/img_109561.jpg
102823,nm0911832,Sandy Ward,8.492,classpath:/static/images/celebs/img_102823.jpg
99237,nm0364703,Gail Harris,8.491,classpath:/static/images/celebs/img_99237.jpg
52271,nm0113158,Brianna Brown,8.491,classpath:/static/images/celebs/img_52271.jpg
1360654,nm3089715,Sarah Hunter,8.491,classpath:/static/images/celebs/img_1360654.jpg
22137,nm0511798,Viveca Lindfors,8.489,classpath:/static/images/celebs/img_22137.jpg
36480,nm0205295,Phyllis Davis,8.488,classpath:/static/images/celebs/img_36480.jpg
1147420,nm5177845,Eugenio Mastrandrea,8.487,classpath:/static/images/celebs/img_1147420.jpg
7631,nm0001771,Stella Stevens,8.486,classpath:/static/images/celebs/img_7631.jpg
2079947,nm7503223,Ji An,8.486,classpath:/static/images/celebs/img_2079947.jpg
112692,nm0537631,Robert Maillet,8.485,classpath:/static/images/celebs/img_112692.jpg
70706,nm0398852,Vivian Hsu,8.485,classpath:/static/images/celebs/img_70706.jpg
71158,nm0586565,Lars Mikkelsen,8.484,classpath:/static/images/celebs/img_71158.jpg
1419125,nm6685843,Mercedes Varnado,8.484,classpath:/static/images/celebs/img_1419125.jpg
1381186,nm3513533,Stephanie Hsu,8.484,classpath:/static/images/celebs/img_1381186.jpg
1474965,nm2789953,Lindsey Gort,8.483,classpath:/static/images/celebs/img_1474965.jpg
1836856,,Lara Silva,8.482,classpath:/static/images/celebs/img_1836856.jpg
619,nm0945881,Jôji Yanami,8.479,classpath:/static/images/celebs/img_619.jpg
7639,nm0000910,Joan Bennett,8.479,classpath:/static/images/celebs/img_7639.jpg
1713725,nm7111120,Olivia Rodrigo,8.478,classpath:/static/images/celebs/img_1713725.jpg
48530,nm0173997,Maurice Compte,8.476,classpath:/static/images/celebs/img_48530.jpg
57082,nm0007082,John Stockwell,8.476,classpath:/static/images/celebs/img_57082.jpg
142190,nm0842258,Dita Von Teese,8.474,classpath:/static/images/celebs/img_142190.jpg
81097,nm0731575,Shawn Roberts,8.474,classpath:/static/images/celebs/img_81097.jpg
67803,nm0798646,Amanda Silver,8.473,classpath:/static/images/celebs/img_67803.jpg
1321982,nm5378218,Ryusei Yokohama,8.473,classpath:/static/images/celebs/img_1321982.jpg
139502,nm5303510,Im Soo-hyang,8.472,classpath:/static/images/celebs/img_139502.jpg
3711,nm0505764,Anna Levine Thomson,8.47,classpath:/static/images/celebs/img_3711.jpg
100765,nm2098603,Hikari Mitsushima,8.47,classpath:/static/images/celebs/img_100765.jpg
67380,nm0912296,Jordan Warkol,8.466,classpath:/static/images/celebs/img_67380.jpg
1850355,nm7693842,Jack Fisher,8.466,classpath:/static/images/celebs/img_1850355.jpg
51792,nm0168262,Rory Cochrane,8.465,classpath:/static/images/celebs/img_51792.jpg
21708,nm0587401,Tomas Milian,8.464,classpath:/static/images/celebs/img_21708.jpg
205797,nm1978694,Maria Dizzia,8.463,classpath:/static/images/celebs/img_205797.jpg
225730,nm1126340,Ryunosuke Kamiki,8.463,classpath:/static/images/celebs/img_225730.jpg
14386,nm0461498,Beyoncé,8.463,classpath:/static/images/celebs/img_14386.jpg
2477613,nm10695425,Eliot Salt,8.462,classpath:/static/images/celebs/img_2477613.jpg
12901,nm0902184,Erik von Detten,8.461,classpath:/static/images/celebs/img_12901.jpg
6487,nm0745780,Richard Roundtree,8.46,classpath:/static/images/celebs/img_6487.jpg
55256,nm1024264,Julie Ann Emery,8.457,classpath:/static/images/celebs/img_55256.jpg
1824151,,Ines Lutz,8.456,classpath:/static/images/celebs/img_1824151.jpg
212833,nm1764351,Nicky Whelan,8.455,classpath:/static/images/celebs/img_212833.jpg
222122,nm2773059,Gabriel Basso,8.454,classpath:/static/images/celebs/img_222122.jpg
102429,nm0000339,Roger Corman,8.454,classpath:/static/images/celebs/img_102429.jpg
943913,nm0020329,Brittany Allen,8.452,classpath:/static/images/celebs/img_943913.jpg
152807,nm0313355,Betsy Lynn George,8.452,classpath:/static/images/celebs/img_152807.jpg
87280,nm0949292,Bellamy Young,8.447,classpath:/static/images/celebs/img_87280.jpg
30585,nm0882853,Brenda Vaccaro,8.447,classpath:/static/images/celebs/img_30585.jpg
555151,nm0477066,Emily Kwan Bo-Wai,8.446,classpath:/static/images/celebs/img_555151.jpg
10681,nm0628611,Wayne Newton,8.445,classpath:/static/images/celebs/img_10681.jpg
120895,nm0570679,Neve McIntosh,8.445,classpath:/static/images/celebs/img_120895.jpg
526,nm0001305,Lukas Haas,8.444,classpath:/static/images/celebs/img_526.jpg
204131,nm1660179,Jeremy Shada,8.443,classpath:/static/images/celebs/img_204131.jpg
33286,nm0786136,Matthew Settle,8.442,classpath:/static/images/celebs/img_33286.jpg
21490,nm0648846,Peter Onorati,8.441,classpath:/static/images/celebs/img_21490.jpg
7351,nm0847799,Ana Claudia Talancón,8.44,classpath:/static/images/celebs/img_7351.jpg
21043,nm0909620,Dylan Walsh,8.438,classpath:/static/images/celebs/img_21043.jpg
1922807,nm9808591,Hu Yitian,8.436,classpath:/static/images/celebs/img_1922807.jpg
90283,nm0032661,Müjde Ar,8.436,classpath:/static/images/celebs/img_90283.jpg
125854,nm2319146,Amaia Salamanca,8.436,classpath:/static/images/celebs/img_125854.jpg
38761,nm0926183,Stuart Whitman,8.435,classpath:/static/images/celebs/img_38761.jpg
1256160,nm4491241,George Blagden,8.435,classpath:/static/images/celebs/img_1256160.jpg
2402531,nm9371494,Yoo In-soo,8.435,classpath:/static/images/celebs/img_2402531.jpg
1906646,nm5283949,Sakura Miyawaki,8.435,classpath:/static/images/celebs/img_1906646.jpg
3392,nm0000140,Michael Douglas,8.434,classpath:/static/images/celebs/img_3392.jpg
2432213,nm8450906,Raylene Harewood,8.434,classpath:/static/images/celebs/img_2432213.jpg
1535973,nm4775303,Cindy Miranda,8.433,classpath:/static/images/celebs/img_1535973.jpg
1102,nm0001990,Elpidia Carrillo,8.432,classpath:/static/images/celebs/img_1102.jpg
1071127,nm4215324,Varada Sethu,8.432,classpath:/static/images/celebs/img_1071127.jpg
1628687,nm2074546,Regé-Jean Page,8.431,classpath:/static/images/celebs/img_1628687.jpg
1338902,nm1632786,Jaina Lee Ortiz,8.431,classpath:/static/images/celebs/img_1338902.jpg
34027,nm0762248,Stefania Sandrelli,8.429,classpath:/static/images/celebs/img_34027.jpg
117794,nm0606439,Chris Morris,8.428,classpath:/static/images/celebs/img_117794.jpg
150126,nm2246822,Jeon Hye-jin,8.427,classpath:/static/images/celebs/img_150126.jpg
39188,nm0940919,Edward Woodward,8.427,classpath:/static/images/celebs/img_39188.jpg
1721763,nm4359655,Rico Tamaki,8.426,classpath:/static/images/celebs/img_1721763.jpg
1210153,nm2728841,Rocky Myers,8.425,classpath:/static/images/celebs/img_1210153.jpg
6677,nm0001492,Kyle MacLachlan,8.425,classpath:/static/images/celebs/img_6677.jpg
46773,nm1406792,Parisa Fitz-Henley,8.424,classpath:/static/images/celebs/img_46773.jpg
389,nm0002055,Alison Eastwood,8.424,classpath:/static/images/celebs/img_389.jpg
1020859,nm1753862,Sung Dong-il,8.423,classpath:/static/images/celebs/img_1020859.jpg
55432,nm0268026,Jamie Farr,8.422,classpath:/static/images/celebs/img_55432.jpg
3075,nm0564920,Rory McCann,8.422,classpath:/static/images/celebs/img_3075.jpg
38674,nm0878768,Aisha Tyler,8.421,classpath:/static/images/celebs/img_38674.jpg
9909,nm0247881,Shirley Eaton,8.42,classpath:/static/images/celebs/img_9909.jpg
204964,nm0099202,Paula Boudreau,8.419,classpath:/static/images/celebs/img_204964.jpg
1350000,nm6324813,Seo Kang-joon,8.418,classpath:/static/images/celebs/img_1350000.jpg
50304,nm0000790,James Arness,8.418,classpath:/static/images/celebs/img_50304.jpg
9602,nm0722413,Donnelly Rhodes,8.417,classpath:/static/images/celebs/img_9602.jpg
2007637,nm8078503,Vitaliya Kornienko,8.417,classpath:/static/images/celebs/img_2007637.jpg
